uid,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10
30,33,6,0,5,cloudy,cool,home,True,18.0,2,58.0
30,33,6,12,1,bad,cold,home,True,0.0,2,0.0
30,33,6,16,2,bad,cold,home,True,529.0,0,441.0
30,33,6,19,3,bad,cold,activity,True,31.0,0,0.0
30,33,6,21,4,bad,freezing,activity,True,855.0,1,0.0
30,34,0,0,5,bad,freezing,activity,True,94.0,1,0.0
30,34,0,12,1,cloudy,freezing,home,True,0.0,2,0.0
30,34,0,16,2,cloudy,freezing,work,True,0.0,0,933.0
30,34,0,19,3,cloudy,freezing,home,True,102.0,0,0.0
30,34,0,21,4,cloudy,freezing,home,True,296.0,0,0.0
30,35,1,0,5,cloudy,freezing,work,True,0.0,1,0.0
30,35,1,12,1,bad,freezing,home,True,0.0,0,0.0
30,35,1,16,2,cloudy,freezing,home,True,0.0,0,56.0
30,35,1,21,4,cloudy,freezing,dining,True,0.0,1,0.0
30,36,2,0,5,cloudy,freezing,work,True,0.0,0,0.0
30,36,2,12,1,cloudy,freezing,home,True,0.0,2,0.0
30,36,2,16,2,cloudy,freezing,work,False,0.0,0,1024.0
30,36,2,19,3,cloudy,freezing,home,True,74.0,2,0.0
30,36,2,21,4,cloudy,freezing,home,True,0.0,0,0.0
30,37,3,0,5,cloudy,freezing,home,True,156.0,2,549.0
30,37,3,12,1,cloudy,freezing,home,True,0.0,1,41.0
30,37,3,16,2,cloudy,cold,home,False,13.0,0,0.0
30,37,3,19,3,cloudy,cold,work,True,0.0,0,633.0
30,37,3,21,4,cloudy,cold,activity,False,2567.0,0,108.0
31,1,6,13,1,cloudy,cool,home,True,0.0,1,0.0
31,1,6,16,2,cloudy,mild,work,True,399.0,1,0.0
31,1,6,19,3,cloudy,mild,work,True,0.0,1,0.0
31,1,6,22,4,clear,mild,work,True,322.0,0,0.0
31,2,6,0,5,cloudy,cool,home,True,148.0,1,0.0
31,2,6,14,1,bad,cold,home,True,0.0,1,0.0
31,2,6,16,2,bad,cold,home,True,656.0,1,1091.0
31,2,6,19,3,cloudy,cold,activity,True,137.0,0,0.0
31,3,0,16,2,cloudy,freezing,work,True,245.0,0,13.0
31,3,0,19,3,cloudy,freezing,work,True,0.0,0,0.0
31,3,0,22,4,clear,freezing,work,True,877.0,0,414.0
31,4,1,0,5,cloudy,freezing,dining,True,0.0,1,0.0
31,4,1,16,2,cloudy,freezing,dining,True,77.0,1,0.0
31,4,1,19,3,cloudy,freezing,work,True,222.0,1,0.0
31,4,1,22,4,cloudy,freezing,dining,True,167.0,0,0.0
31,5,2,0,5,cloudy,freezing,shopping,True,68.0,0,261.0
31,5,2,14,1,cloudy,freezing,work,True,18.0,0,0.0
31,5,2,16,2,cloudy,freezing,work,False,69.0,0,489.0
31,5,2,19,3,cloudy,freezing,home,True,0.0,1,0.0
31,5,2,22,4,cloudy,freezing,work,True,0.0,0,74.0
31,6,3,0,5,cloudy,freezing,home,True,391.0,0,310.0
31,6,3,14,1,cloudy,cold,work,True,296.0,0,0.0
31,6,3,16,2,cloudy,cold,work,True,462.0,0,466.0
31,6,3,22,4,cloudy,cold,home,True,0.0,1,0.0
31,7,4,0,5,clear,cold,home,True,32.0,2,28.0
31,7,4,14,1,clear,cold,home,True,0.0,1,0.0
31,7,4,16,2,cloudy,cool,shopping,False,644.0,0,820.0
31,7,4,19,3,cloudy,cold,work,True,180.0,0,200.0
31,7,4,22,4,bad,cold,dining,True,520.0,1,13.0
31,8,5,0,5,cloudy,freezing,dining,True,129.0,0,66.0
31,8,5,16,2,cloudy,cold,dining,False,332.0,0,0.0
31,8,5,19,3,cloudy,cold,service,False,373.0,0,18.0
31,8,5,22,4,bad,freezing,service,True,0.0,2,0.0
31,9,6,0,5,cloudy,freezing,service,False,0.0,0,0.0
31,9,6,14,1,cloudy,freezing,service,True,36.0,0,160.0
31,9,6,16,2,cloudy,freezing,service,True,0.0,0,20.0
31,9,6,19,3,bad,freezing,service,True,80.0,0,0.0
31,10,0,14,1,cloudy,freezing,service,True,0.0,2,135.0
31,10,0,16,2,cloudy,freezing,service,False,500.0,0,62.0
31,10,0,19,3,bad,freezing,service,False,0.0,0,0.0
31,10,0,22,4,cloudy,freezing,home,True,39.0,2,152.0
31,11,2,0,5,clear,freezing,work,True,0.0,2,64.0
31,11,2,14,1,cloudy,freezing,home,True,410.0,1,1006.0
31,11,2,16,2,bad,freezing,work,True,87.0,2,195.0
31,11,2,19,3,bad,cold,activity,True,383.0,0,0.0
31,11,2,22,4,cloudy,freezing,work,True,0.0,2,383.0
31,12,4,0,5,cloudy,cold,activity,True,1761.0,0,0.0
31,12,4,14,1,cloudy,cold,home,True,0.0,0,0.0
31,12,4,16,2,cloudy,cold,work,True,498.0,0,0.0
31,12,4,19,3,cloudy,cold,work,True,177.0,0,18.0
31,12,4,22,4,cloudy,freezing,dining,True,101.0,0,193.0
31,13,0,0,5,cloudy,cold,shopping,True,36.0,2,18.0
31,13,0,14,1,clear,cold,home,True,75.0,0,58.0
31,13,0,19,3,clear,cold,dining,True,65.0,0,0.0
31,14,2,0,5,cloudy,cold,dining,True,19.0,1,0.0
31,14,2,14,1,cloudy,cold,home,True,0.0,1,0.0
31,14,2,16,2,cloudy,cold,work,True,367.0,0,115.0
31,14,2,19,3,cloudy,cold,work,True,233.0,2,0.0
31,15,5,14,1,clear,cold,shopping,False,223.0,0,0.0
31,15,5,16,2,cloudy,cool,home,True,676.0,2,45.0
31,15,5,19,3,cloudy,cool,dining,True,0.0,2,0.0
31,16,0,0,5,cloudy,cool,home,True,507.0,2,258.0
31,16,0,14,1,clear,cold,home,True,0.0,2,0.0
31,16,0,19,3,clear,cool,home,True,0.0,1,0.0
31,16,0,22,4,clear,cool,work,True,0.0,1,96.0
31,17,1,0,5,clear,cold,home,True,28.0,2,0.0
31,17,1,19,3,cloudy,cold,work,True,371.0,2,0.0
31,17,1,22,4,bad,cold,dining,True,0.0,2,0.0
31,18,2,0,5,cloudy,cold,home,True,40.0,1,0.0
31,18,2,14,1,cloudy,cool,dining,True,72.0,2,145.0
31,18,2,16,2,cloudy,cool,shopping,False,227.0,0,323.0
31,18,2,19,3,cloudy,cool,shopping,True,0.0,2,0.0
31,18,2,22,4,cloudy,cool,shopping,False,0.0,0,0.0
31,19,5,0,5,clear,cold,dining,True,65.0,2,25.0
31,19,5,14,1,cloudy,cold,activity,False,131.0,0,0.0
31,19,5,16,2,cloudy,cold,dining,True,605.0,0,0.0
31,20,6,0,5,cloudy,cold,dining,True,0.0,1,315.0
31,20,6,19,3,clear,cool,home,True,442.0,0,0.0
31,20,6,22,4,cloudy,cool,work,True,155.0,1,0.0
31,21,0,0,5,cloudy,cool,service,False,1676.0,0,0.0
31,21,0,19,3,cloudy,cool,home,True,0.0,1,0.0
31,21,0,22,4,cloudy,cold,work,True,87.0,1,261.0
32,1,1,1,5,cloudy,cold,service,False,201.0,0,112.0
32,1,1,14,1,cloudy,cold,service,True,277.0,2,0.0
32,1,1,17,2,cloudy,cold,service,False,134.0,0,29.0
32,1,1,19,3,cloudy,cold,service,False,0.0,0,125.0
32,1,1,22,4,clear,cold,service,False,0.0,0,148.0
32,2,2,1,5,cloudy,cold,service,True,0.0,1,0.0
32,2,2,14,1,bad,cold,shopping,True,0.0,2,0.0
32,2,2,17,2,clear,cool,shopping,True,0.0,0,0.0
32,2,2,19,3,clear,cool,shopping,True,274.0,0,0.0
32,2,2,22,4,clear,cool,shopping,True,0.0,1,0.0
32,3,3,1,5,clear,cool,shopping,True,167.0,0,0.0
32,3,3,14,1,cloudy,cool,shopping,True,0.0,2,0.0
32,3,3,17,2,cloudy,cool,service,True,36.0,0,52.0
32,3,3,19,3,cloudy,cool,service,True,63.0,0,26.0
32,3,3,22,4,cloudy,cool,service,True,67.0,2,31.0
32,4,4,1,5,cloudy,cool,service,True,0.0,0,23.0
32,4,4,15,1,bad,cool,shopping,True,0.0,0,0.0
32,4,4,17,2,bad,cool,shopping,True,0.0,2,51.0
32,4,4,19,3,cloudy,cool,shopping,True,295.0,0,87.0
32,4,4,22,4,bad,cold,dining,True,597.0,1,334.0
32,5,0,14,1,clear,cold,work,True,213.0,2,0.0
32,5,0,17,2,clear,cool,service,True,143.0,0,0.0
32,5,0,19,3,clear,cool,service,True,19.0,0,38.0
32,5,0,22,4,clear,cold,service,True,436.0,2,45.0
32,6,1,1,5,clear,cold,shopping,True,121.0,0,0.0
32,6,1,14,1,cloudy,cool,dining,True,130.0,1,74.0
32,6,1,17,2,clear,freezing,service,False,810.0,0,0.0
32,6,1,19,3,cloudy,cool,dining,True,26.0,1,71.0
32,6,1,22,4,clear,cool,shopping,True,92.0,2,29.0
32,7,6,1,5,cloudy,cold,work,True,1484.0,0,0.0
32,7,6,17,2,cloudy,cold,shopping,True,41.0,0,0.0
32,7,6,19,3,cloudy,cool,shopping,True,181.0,0,0.0
32,7,6,22,4,cloudy,cold,service,True,386.0,2,0.0
32,8,0,1,5,cloudy,cold,service,True,60.0,1,0.0
32,8,0,14,1,clear,cold,dining,True,72.0,0,0.0
32,8,0,17,2,clear,cool,dining,True,502.0,1,0.0
32,8,0,19,3,clear,cool,dining,True,0.0,1,0.0
32,8,0,22,4,cloudy,cold,shopping,False,291.0,0,76.0
32,9,1,1,5,bad,cold,shopping,True,133.0,0,0.0
32,9,1,14,1,cloudy,cold,dining,True,278.0,1,0.0
32,9,1,17,2,cloudy,cold,dining,True,122.0,2,0.0
32,9,1,19,3,cloudy,cool,dining,True,320.0,0,48.0
32,9,1,22,4,bad,cold,service,False,523.0,0,0.0
32,10,2,1,5,bad,cold,shopping,True,35.0,0,0.0
32,10,2,14,1,cloudy,cool,dining,True,100.0,0,0.0
32,10,2,19,3,cloudy,cool,dining,True,77.0,0,160.0
32,10,2,22,4,cloudy,cool,service,True,136.0,2,107.0
32,11,3,1,5,cloudy,cool,shopping,True,0.0,0,0.0
32,11,3,14,1,clear,cool,dining,True,374.0,0,56.0
32,11,3,17,2,clear,cool,activity,True,69.0,1,0.0
32,11,3,19,3,clear,cool,dining,True,24.0,0,0.0
32,11,3,22,4,cloudy,cool,service,True,758.0,0,0.0
32,12,4,1,5,clear,cool,service,True,26.0,0,0.0
32,12,4,14,1,clear,cool,dining,True,38.0,2,0.0
32,12,4,17,2,clear,cool,shopping,False,491.0,0,0.0
32,12,4,19,3,clear,mild,dining,True,159.0,0,0.0
32,12,4,22,4,cloudy,cool,service,True,170.0,1,85.0
32,13,5,1,5,cloudy,cool,activity,False,167.0,0,136.0
32,13,5,14,1,cloudy,cool,shopping,True,0.0,2,0.0
32,13,5,17,2,cloudy,cool,dining,False,383.0,0,255.0
32,13,5,19,3,cloudy,cool,service,True,0.0,1,109.0
32,13,5,22,4,cloudy,cool,activity,False,825.0,0,373.0
32,14,6,1,5,cloudy,cool,dining,False,204.0,0,0.0
32,14,6,14,1,cloudy,cool,shopping,True,172.0,1,45.0
32,14,6,17,2,cloudy,mild,shopping,True,85.0,1,0.0
32,14,6,19,3,cloudy,mild,shopping,True,0.0,0,0.0
32,14,6,22,4,cloudy,cool,service,True,297.0,2,0.0
32,15,1,14,1,cloudy,cool,dining,True,1013.0,0,211.0
32,15,1,17,2,cloudy,cool,dining,True,131.0,1,36.0
32,15,1,19,3,cloudy,cool,dining,True,847.0,1,34.0
32,15,1,22,4,cloudy,cold,shopping,False,442.0,0,0.0
32,16,6,1,5,clear,cold,dining,False,435.0,0,0.0
32,16,6,14,1,clear,cold,shopping,True,380.0,2,263.0
32,16,6,17,2,clear,cold,shopping,True,72.0,2,58.0
32,16,6,19,3,clear,cool,shopping,True,0.0,1,129.0
32,16,6,22,4,clear,cool,service,False,650.0,0,0.0
32,17,2,1,5,cloudy,cool,dining,False,189.0,0,0.0
32,17,2,19,3,cloudy,mild,shopping,True,190.0,0,87.0
32,17,2,22,4,cloudy,mild,service,True,0.0,0,101.0
32,18,3,1,5,bad,cool,shopping,False,114.0,0,304.0
32,18,3,14,1,clear,cool,shopping,True,135.0,2,0.0
32,18,3,17,2,cloudy,cool,shopping,True,376.0,2,241.0
32,18,3,19,3,clear,cool,shopping,True,93.0,0,31.0
32,18,3,22,4,cloudy,cool,shopping,True,0.0,0,0.0
32,19,4,1,5,cloudy,cool,service,True,131.0,0,0.0
32,19,4,14,1,clear,cold,shopping,True,0.0,0,0.0
32,19,4,17,2,clear,cool,shopping,True,110.0,2,109.0
32,19,4,19,3,cloudy,cool,service,True,426.0,0,141.0
32,19,4,22,4,cloudy,cold,service,True,0.0,0,0.0
32,20,6,1,5,bad,cool,shopping,True,53.0,2,0.0
32,20,6,14,1,cloudy,cold,shopping,True,201.0,0,0.0
32,20,6,17,2,cloudy,cold,shopping,True,22.0,0,0.0
32,20,6,19,3,cloudy,cold,shopping,True,0.0,1,0.0
32,20,6,22,4,cloudy,cold,service,True,0.0,2,0.0
32,21,0,1,5,cloudy,cold,service,True,0.0,2,0.0
32,21,0,14,1,cloudy,cold,shopping,True,0.0,2,0.0
32,21,0,17,2,cloudy,cold,dining,True,672.0,2,193.0
32,21,0,19,3,cloudy,cold,shopping,True,76.0,2,28.0
32,21,0,22,4,bad,cold,shopping,True,34.0,1,60.0
32,22,6,14,1,cloudy,cold,shopping,True,275.0,0,31.0
32,22,6,17,2,cloudy,cold,shopping,True,37.0,2,0.0
32,22,6,19,3,cloudy,cold,shopping,True,0.0,2,0.0
32,22,6,22,4,cloudy,cold,home,False,152.0,0,0.0
32,23,3,1,5,cloudy,cold,home,True,0.0,0,0.0
32,23,3,14,1,cloudy,cold,dining,True,51.0,0,0.0
32,23,3,17,2,cloudy,cold,dining,True,39.0,2,141.0
33,1,4,16,2,clear,cool,home,True,138.0,2,0.0
33,1,4,20,3,clear,cool,activity,False,352.0,0,0.0
33,1,4,23,4,clear,cool,activity,False,412.0,0,0.0
33,2,5,1,5,cloudy,cool,shopping,True,124.0,0,16.0
33,2,5,14,1,cloudy,cool,shopping,True,408.0,0,97.0
33,2,5,16,2,cloudy,cool,shopping,False,634.0,0,207.0
33,2,5,20,3,bad,mild,home,True,54.0,0,0.0
33,2,5,23,4,cloudy,cool,home,True,277.0,2,66.0
33,3,6,1,5,cloudy,cool,dining,True,404.0,2,455.0
33,3,6,14,1,bad,cool,shopping,True,289.0,0,66.0
33,3,6,16,2,cloudy,cool,shopping,True,604.0,1,242.0
33,3,6,20,3,cloudy,mild,shopping,False,21.0,0,110.0
33,3,6,23,4,cloudy,mild,dining,True,22.0,2,62.0
33,4,0,1,5,cloudy,cool,home,True,0.0,1,0.0
33,4,0,14,1,bad,cool,activity,False,571.0,0,167.0
33,4,0,16,2,cloudy,mild,dining,True,341.0,1,55.0
33,4,0,20,3,cloudy,cool,service,False,326.0,0,0.0
33,5,1,14,1,cloudy,cool,home,True,735.0,2,141.0
33,5,1,16,2,cloudy,cool,home,True,742.0,1,424.0
33,5,1,23,4,cloudy,cold,service,False,1010.0,0,101.0
33,6,2,1,5,cloudy,cold,home,True,82.0,0,54.0
33,6,2,14,1,cloudy,cool,service,True,685.0,2,107.0
33,6,2,16,2,cloudy,cool,home,True,0.0,0,0.0
33,6,2,20,3,cloudy,cool,service,False,209.0,0,0.0
33,6,2,23,4,cloudy,cool,activity,True,277.0,1,147.0
33,7,3,1,5,cloudy,cool,shopping,True,135.0,2,30.0
33,7,3,14,1,cloudy,cold,shopping,False,1194.0,0,0.0
33,7,3,20,3,cloudy,cold,home,True,299.0,0,217.0
33,7,3,23,4,cloudy,cold,service,False,208.0,0,354.0
33,8,4,1,5,cloudy,cold,home,True,77.0,1,61.0
33,8,4,14,1,clear,cold,home,True,850.0,1,152.0
33,8,4,16,2,cloudy,cold,home,True,0.0,2,0.0
33,8,4,23,4,cloudy,cold,activity,True,1293.0,1,261.0
33,9,5,1,5,cloudy,cold,home,True,79.0,0,76.0
33,9,5,14,1,cloudy,cold,home,True,0.0,1,0.0
33,9,5,16,2,cloudy,cold,home,True,65.0,1,0.0
33,9,5,20,3,cloudy,cold,home,True,306.0,0,162.0
33,9,5,23,4,cloudy,cold,work,True,26.0,2,0.0
33,10,6,1,5,clear,cold,work,True,18.0,2,0.0
33,10,6,14,1,clear,freezing,home,True,0.0,0,0.0
33,10,6,16,2,clear,cold,activity,False,299.0,0,0.0
33,10,6,20,3,clear,cool,shopping,True,577.0,2,0.0
33,10,6,23,4,cloudy,cool,shopping,True,0.0,2,53.0
33,11,0,1,5,clear,cool,home,True,0.0,1,65.0
33,11,0,14,1,bad,cold,service,False,66.0,0,373.0
33,11,0,16,2,cloudy,cold,home,True,91.0,1,20.0
33,11,0,20,3,cloudy,cool,home,True,298.0,2,42.0
33,11,0,23,4,cloudy,cool,home,False,358.0,0,88.0
33,12,1,1,5,cloudy,cool,home,True,111.0,0,173.0
33,12,1,14,1,bad,cool,home,True,0.0,0,0.0
33,12,1,16,2,cloudy,cool,home,True,0.0,0,0.0
33,12,1,20,3,cloudy,cool,shopping,True,376.0,0,50.0
33,12,1,23,4,cloudy,cool,shopping,True,873.0,0,338.0
33,13,2,1,5,cloudy,cold,service,True,138.0,2,43.0
33,13,2,14,1,cloudy,cool,service,True,0.0,0,0.0
33,13,2,16,2,cloudy,cool,service,True,72.0,1,92.0
33,13,2,20,3,cloudy,cool,service,True,67.0,0,0.0
33,13,2,23,4,cloudy,cool,service,True,106.0,2,22.0
33,14,3,1,5,bad,cool,service,True,97.0,0,134.0
33,14,3,14,1,clear,cold,home,True,297.0,2,185.0
33,14,3,16,2,cloudy,cool,shopping,True,255.0,1,120.0
33,14,3,20,3,cloudy,cool,activity,False,201.0,0,0.0
33,14,3,23,4,cloudy,cool,service,True,280.0,0,0.0
33,15,4,1,5,cloudy,cool,service,True,265.0,1,234.0
33,15,4,14,1,clear,cold,home,True,0.0,0,0.0
33,15,4,16,2,clear,cool,home,True,0.0,2,44.0
33,15,4,20,3,clear,cool,service,False,132.0,0,0.0
33,15,4,23,4,cloudy,cool,shopping,True,0.0,1,0.0
33,16,5,1,5,clear,cold,shopping,False,22.0,0,0.0
33,16,5,14,1,cloudy,cold,service,False,302.0,0,0.0
33,16,5,16,2,cloudy,cold,shopping,True,21.0,2,0.0
33,16,5,20,3,cloudy,cold,service,True,404.0,1,0.0
33,16,5,23,4,cloudy,cool,service,True,196.0,1,324.0
33,17,6,1,5,cloudy,cool,service,True,136.0,0,22.0
33,17,6,14,1,cloudy,cold,service,True,25.0,2,0.0
33,17,6,16,2,cloudy,cold,shopping,False,332.0,0,146.0
33,17,6,20,3,cloudy,cold,shopping,True,475.0,1,0.0
33,17,6,23,4,cloudy,cold,shopping,False,107.0,0,167.0
33,18,0,1,5,cloudy,cold,service,True,220.0,0,21.0
33,18,0,14,1,cloudy,cold,service,True,273.0,0,194.0
33,18,0,16,2,cloudy,cold,service,False,31.0,0,0.0
33,18,0,20,3,cloudy,cold,service,True,0.0,0,0.0
33,18,0,23,4,bad,cold,service,True,280.0,2,0.0
33,19,1,1,5,bad,cold,service,True,209.0,2,0.0
33,19,1,14,1,cloudy,cold,service,True,179.0,0,0.0
33,19,1,16,2,cloudy,freezing,service,True,0.0,0,0.0
33,19,1,20,3,cloudy,cold,shopping,True,280.0,2,386.0
33,19,1,23,4,cloudy,cold,dining,True,390.0,0,162.0
33,20,2,1,5,cloudy,cold,service,True,230.0,1,0.0
33,20,2,14,1,cloudy,cold,home,True,0.0,0,0.0
33,20,2,16,2,cloudy,cold,dining,True,445.0,2,48.0
33,20,2,20,3,cloudy,cold,shopping,True,162.0,0,116.0
33,20,2,23,4,cloudy,cold,shopping,True,69.0,1,104.0
33,21,3,1,5,cloudy,cold,home,True,95.0,0,0.0
33,21,3,14,1,cloudy,cold,home,True,0.0,0,46.0
33,21,3,16,2,cloudy,cold,home,True,0.0,1,19.0
33,21,3,20,3,cloudy,cold,home,True,96.0,2,31.0
33,21,3,23,4,cloudy,cold,home,True,253.0,2,59.0
33,22,4,1,5,cloudy,cold,shopping,True,102.0,0,20.0
33,22,4,14,1,cloudy,cold,home,True,71.0,2,0.0
33,22,4,16,2,cloudy,freezing,home,True,0.0,1,0.0
33,22,4,20,3,cloudy,cold,dining,True,64.0,0,87.0
33,22,4,23,4,cloudy,cold,home,True,35.0,0,0.0
33,23,5,1,5,cloudy,cold,home,True,22.0,0,0.0
33,23,5,14,1,cloudy,cold,home,True,0.0,2,18.0
33,23,5,16,2,cloudy,cold,work,False,227.0,0,23.0
33,23,5,20,3,cloudy,cold,service,False,26.0,0,0.0
33,23,5,23,4,clear,cold,service,True,131.0,1,0.0
33,24,6,1,5,clear,cold,service,True,0.0,2,220.0
33,24,6,14,1,cloudy,cold,service,True,0.0,1,64.0
33,24,6,16,2,cloudy,cold,service,True,0.0,0,0.0
33,24,6,20,3,cloudy,cold,service,True,28.0,0,0.0
33,24,6,23,4,cloudy,cold,service,False,0.0,0,0.0
33,25,0,1,5,clear,cold,service,False,103.0,0,21.0
33,25,0,16,2,cloudy,cold,home,True,77.0,1,0.0
33,25,0,20,3,bad,cold,home,True,212.0,2,93.0
33,25,0,23,4,cloudy,freezing,service,False,1349.0,0,0.0
33,26,1,1,5,clear,freezing,home,True,0.0,0,0.0
33,26,1,16,2,clear,freezing,dining,True,0.0,0,0.0
33,26,1,20,3,clear,cold,home,True,52.0,2,146.0
33,26,1,23,4,clear,cold,service,False,1361.0,0,164.0
33,27,2,1,5,clear,freezing,home,True,53.0,0,22.0
33,27,2,14,1,clear,freezing,home,True,575.0,0,282.0
33,27,2,16,2,cloudy,cold,home,True,0.0,0,0.0
33,27,2,20,3,clear,cold,home,True,88.0,2,135.0
33,27,2,23,4,cloudy,cold,activity,True,855.0,2,476.0
33,28,3,1,5,clear,cold,home,True,104.0,0,72.0
33,28,3,14,1,cloudy,cold,dining,True,733.0,0,0.0
33,28,3,16,2,cloudy,cold,home,True,0.0,0,0.0
33,28,3,20,3,clear,cool,home,True,81.0,2,81.0
33,29,4,1,5,clear,cold,home,True,0.0,1,0.0
33,29,4,14,1,clear,cold,dining,True,855.0,2,0.0
33,29,4,20,3,bad,cold,dining,False,25.0,0,0.0
33,29,4,23,4,bad,cold,activity,False,1023.0,0,0.0
33,30,5,1,5,bad,cold,service,False,110.0,0,0.0
33,30,5,14,1,cloudy,cool,home,True,22.0,1,0.0
33,30,5,20,3,cloudy,cool,service,False,62.0,0,165.0
33,30,5,23,4,cloudy,cool,home,True,155.0,0,67.0
33,31,6,1,5,cloudy,cool,home,True,244.0,0,79.0
33,31,6,14,1,bad,cold,home,True,0.0,1,0.0
33,31,6,20,3,bad,cold,home,True,0.0,0,0.0
33,31,6,23,4,bad,freezing,activity,False,0.0,0,172.0
33,32,1,1,5,bad,freezing,home,True,265.0,2,0.0
33,32,1,16,2,bad,freezing,dining,True,556.0,2,74.0
33,32,1,20,3,cloudy,freezing,service,False,690.0,0,0.0
33,32,1,23,4,bad,freezing,service,False,824.0,0,265.0
33,33,2,1,5,bad,freezing,service,True,283.0,0,375.0
33,33,2,14,1,cloudy,freezing,service,False,577.0,0,127.0
33,33,2,16,2,cloudy,freezing,dining,True,262.0,1,160.0
33,33,2,20,3,cloudy,freezing,service,True,561.0,1,0.0
33,34,4,1,5,clear,cold,activity,True,61.0,0,0.0
33,34,4,14,1,clear,cold,activity,True,1088.0,2,42.0
33,34,4,16,2,cloudy,cold,home,True,134.0,0,0.0
33,34,4,20,3,cloudy,cold,home,True,329.0,2,138.0
33,34,4,23,4,bad,cold,activity,True,1142.0,0,345.0
33,35,6,16,2,bad,freezing,shopping,False,349.0,0,107.0
33,35,6,20,3,cloudy,freezing,shopping,True,337.0,1,54.0
33,35,6,23,4,cloudy,freezing,home,True,378.0,0,0.0
33,36,2,14,1,cloudy,freezing,activity,False,800.0,0,0.0
33,36,2,16,2,bad,freezing,dining,True,219.0,0,183.0
33,36,2,20,3,bad,freezing,dining,True,568.0,0,0.0
33,37,3,1,5,clear,freezing,activity,True,93.0,0,0.0
33,37,3,16,2,cloudy,freezing,dining,True,151.0,2,50.0
33,37,3,20,3,cloudy,cold,dining,False,621.0,0,29.0
33,37,3,23,4,cloudy,cold,activity,True,1053.0,0,52.0
33,38,4,1,5,cloudy,cold,shopping,False,125.0,0,27.0
33,38,4,16,2,cloudy,cold,home,True,0.0,0,0.0
33,38,4,20,3,clear,cold,home,True,149.0,2,119.0
33,39,5,1,5,cloudy,cold,home,True,17.0,1,0.0
33,39,5,14,1,cloudy,cold,service,True,0.0,2,22.0
33,39,5,20,3,cloudy,cold,service,True,49.0,1,0.0
33,40,0,1,5,cloudy,cold,service,True,185.0,0,51.0
33,40,0,16,2,cloudy,cold,dining,True,287.0,1,314.0
33,40,0,20,3,clear,cool,dining,True,816.0,0,0.0
34,1,4,0,5,cloudy,cool,dining,True,145.0,1,0.0
34,1,4,13,1,cloudy,cold,home,True,167.0,2,120.0
34,1,4,16,2,cloudy,cold,dining,True,0.0,1,53.0
34,1,4,19,3,cloudy,cold,home,True,215.0,2,17.0
34,1,4,22,4,clear,cool,home,True,0.0,1,0.0
34,2,5,0,5,clear,cold,home,True,62.0,1,0.0
34,2,5,13,1,bad,cold,home,True,0.0,1,0.0
34,2,5,16,2,bad,cold,home,True,268.0,0,50.0
34,2,5,19,3,bad,cold,dining,True,162.0,0,0.0
34,2,5,22,4,cloudy,cold,home,True,21.0,0,0.0
34,3,6,0,5,cloudy,cold,shopping,True,0.0,0,0.0
34,3,6,14,1,bad,cold,service,True,0.0,0,0.0
34,3,6,16,2,bad,cold,shopping,True,306.0,1,71.0
34,3,6,19,3,cloudy,cold,home,True,20.0,1,0.0
34,3,6,22,4,cloudy,cold,home,True,12.0,2,37.0
34,4,0,0,5,cloudy,cold,dining,True,109.0,2,0.0
34,4,0,14,1,cloudy,cold,shopping,True,435.0,1,0.0
34,4,0,16,2,clear,cold,service,True,43.0,1,21.0
34,4,0,19,3,cloudy,cold,home,True,0.0,0,0.0
34,4,0,22,4,cloudy,cold,home,True,0.0,2,23.0
34,5,1,0,5,cloudy,cold,home,True,0.0,1,0.0
34,5,1,14,1,cloudy,cold,service,True,0.0,0,0.0
34,5,1,16,2,cloudy,cold,home,True,0.0,2,0.0
34,5,1,19,3,cloudy,cool,service,True,116.0,2,67.0
34,5,1,22,4,cloudy,cool,home,True,0.0,0,50.0
34,6,2,0,5,cloudy,cold,dining,True,14.0,2,61.0
34,6,2,14,1,cloudy,cool,activity,True,41.0,2,47.0
34,6,2,16,2,cloudy,cool,home,True,158.0,2,63.0
34,6,2,19,3,cloudy,cool,dining,True,136.0,0,52.0
34,6,2,22,4,cloudy,cool,home,True,252.0,1,0.0
34,7,3,0,5,cloudy,cool,home,True,80.0,1,0.0
34,7,3,14,1,cloudy,cool,home,True,39.0,0,85.0
34,7,3,16,2,cloudy,cool,dining,True,187.0,0,99.0
34,7,3,19,3,cloudy,cool,shopping,False,0.0,0,74.0
34,7,3,22,4,cloudy,cool,home,True,96.0,0,91.0
34,8,4,0,5,cloudy,cool,dining,True,147.0,0,0.0
34,8,4,14,1,cloudy,cool,dining,True,0.0,1,0.0
34,8,4,16,2,clear,cool,dining,True,202.0,0,500.0
34,8,4,19,3,clear,cool,service,True,194.0,2,0.0
34,9,5,14,1,cloudy,cool,dining,False,202.0,0,50.0
34,9,5,16,2,cloudy,cool,service,True,224.0,0,0.0
34,9,5,19,3,cloudy,cool,dining,False,328.0,0,76.0
34,9,5,22,4,cloudy,cool,service,False,0.0,0,0.0
34,10,6,0,5,cloudy,cool,home,True,0.0,0,41.0
34,10,6,14,1,bad,cool,dining,False,68.0,0,82.0
34,10,6,16,2,cloudy,cool,shopping,True,367.0,1,0.0
34,10,6,19,3,cloudy,mild,dining,True,26.0,1,37.0
