uid,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10,steps30pre_bin
3036,12,2,0,5,cloudy,cool,shopping,True,0.0,1,78.38265452772688,0
3036,12,2,15,1,cloudy,cool,shopping,True,0.0,2,48.44998507898934,0
3036,12,2,16,2,cloudy,cool,shopping,True,142.0,1,128.83048653156757,2
3036,12,2,20,3,cloudy,cool,shopping,True,456.0,1,38.00288877846042,3
3036,12,2,21,4,cloudy,cool,shopping,True,180.0,0,83.94636706228071,2
3036,13,3,0,5,cloudy,cool,shopping,True,110.0,2,79.86227679908443,2
3036,13,3,15,1,cloudy,cool,shopping,True,0.0,2,44.717040339254474,0
3036,13,3,17,2,cloudy,cool,shopping,True,114.0,1,84.45878848585045,2
3036,13,3,19,3,cloudy,cool,shopping,True,135.0,1,0.0,2
3036,13,3,22,4,cloudy,cool,service,True,426.0,2,112.31854527829519,3
3036,14,4,0,5,cloudy,cool,shopping,True,53.0,1,74.67051925070403,2
3036,14,4,19,3,cloudy,cold,service,False,30.0,0,98.4477536396231,1
3036,14,4,21,4,cloudy,cold,service,True,683.0,0,102.93639282409444,3
3036,15,5,0,5,cloudy,cold,shopping,True,1286.0,2,108.13343068276201,3
3036,15,5,14,1,clear,cold,shopping,True,833.0,1,50.90634314448395,3
3036,15,5,21,4,clear,cool,shopping,True,49.0,0,50.675573221291614,1
3036,16,6,0,5,clear,cool,shopping,False,143.0,0,65.8782061648843,2
3036,16,6,20,3,cloudy,cold,home,True,0.0,0,64.40688665016458,0
3036,16,6,22,4,cloudy,cold,home,True,94.0,2,36.02598688861434,2
3036,17,0,0,5,cloudy,cold,home,True,287.0,0,111.05895751132782,3
3036,17,0,14,1,bad,cold,work,True,1014.0,0,153.01363506691843,3
3036,17,0,17,2,bad,cold,work,True,0.0,0,87.17385128390015,0
3036,17,0,20,3,bad,cold,work,True,0.0,1,36.853578094334516,0
3036,17,0,21,4,cloudy,freezing,work,True,0.0,1,120.1110551740737,0
3036,18,1,0,5,clear,freezing,service,False,603.0,0,258.08364358313645,3
3036,18,1,14,1,cloudy,freezing,service,True,606.0,2,45.31206709583013,3
3036,18,1,16,2,cloudy,freezing,work,True,246.0,1,58.53758920722368,3
3036,18,1,19,3,cloudy,freezing,work,True,133.0,1,112.54146652730108,2
3036,18,1,21,4,cloudy,freezing,service,True,121.0,1,115.07690741041986,2
3036,19,3,0,5,clear,cold,activity,True,57.0,0,39.94184470028088,2
3036,19,3,15,1,cloudy,cold,home,True,364.0,1,276.20704648840047,3
3036,19,3,16,2,cloudy,cold,work,True,642.0,2,135.95290115254937,3
3036,19,3,19,3,clear,cool,work,True,0.0,2,90.06627787828899,0
3036,19,3,22,4,cloudy,cold,home,True,188.0,0,66.54119372604237,2
3036,20,6,0,5,cloudy,cool,home,True,180.0,0,21.65512573819909,2
3036,20,6,19,3,bad,cold,dining,True,42.0,2,81.39057787467712,1
3036,20,6,21,4,bad,freezing,home,True,228.0,1,143.31701844135654,3
3036,21,0,1,5,cloudy,freezing,home,True,1092.0,0,104.30307079671283,3
3036,21,0,14,1,cloudy,freezing,work,True,711.0,1,67.87820279581928,3
3036,21,0,16,2,cloudy,freezing,work,True,0.0,0,51.93613829451842,0
3036,21,0,19,3,cloudy,freezing,work,True,924.0,1,114.0523548179754,3
3036,21,0,21,4,cloudy,freezing,work,True,93.0,2,112.41739948890773,2
3036,22,1,0,5,cloudy,freezing,dining,True,56.0,0,187.11975737128407,2
3036,22,1,14,1,cloudy,freezing,activity,False,1419.0,0,0.0,3
3036,22,1,16,2,cloudy,freezing,work,True,768.0,2,157.8184445390218,3
3036,22,1,19,3,cloudy,freezing,activity,True,353.0,2,207.157550048904,3
3036,22,1,21,4,cloudy,freezing,activity,True,115.0,0,30.11583464599341,2
3036,23,2,0,5,cloudy,freezing,home,True,19.0,0,68.82183876044462,1
3036,23,2,14,1,cloudy,freezing,home,True,434.0,2,162.11209704352018,3
3036,23,2,19,3,cloudy,freezing,work,False,2067.0,0,51.40294970981935,3
3036,23,2,21,4,cloudy,freezing,work,True,1144.0,0,85.69255004785455,3
3036,24,3,0,5,cloudy,freezing,work,True,174.0,2,112.62887521843282,2
3036,24,3,15,1,cloudy,cold,home,True,476.0,0,153.06130976152875,3
3036,24,3,17,2,cloudy,cold,work,True,365.0,1,62.94249287659576,3
3036,24,3,19,3,cloudy,cold,work,True,86.0,1,103.63971891551432,2
3036,24,3,21,4,cloudy,cold,work,True,110.0,2,93.91854939998608,2
3036,25,5,0,5,cloudy,cold,dining,True,24.0,0,88.55391785135416,1
3036,25,5,15,1,cloudy,cold,home,True,0.0,2,12.877223265926279,0
3036,25,5,17,2,cloudy,cold,home,True,0.0,1,25.883730411554005,0
3036,25,5,19,3,cloudy,cold,dining,False,790.0,0,67.02671860110733,3
3036,25,5,21,4,cloudy,cold,service,True,172.0,0,100.82261631760701,2
3036,26,6,0,5,cloudy,cold,dining,True,0.0,1,41.14504223339728,0
3036,26,6,14,1,cloudy,freezing,home,True,0.0,0,9.090878268123312,0
3036,26,6,21,4,cloudy,freezing,activity,True,75.0,2,122.90814794869041,2
3036,27,0,0,5,cloudy,freezing,activity,True,0.0,2,72.40022127843581,0
3036,27,0,16,2,cloudy,freezing,service,True,1643.0,1,163.5220494294476,3
3036,27,0,20,3,cloudy,freezing,home,True,18.0,1,69.84637094952242,1
3036,27,0,21,4,cloudy,freezing,home,True,109.0,1,46.3339741146687,2
3036,28,1,0,5,cloudy,freezing,home,True,169.0,2,91.5465190750497,2
3036,28,1,14,1,clear,freezing,work,True,2420.0,1,45.70553608035777,3
3036,28,1,16,2,clear,freezing,work,True,73.0,2,79.30770402728182,2
3036,28,1,19,3,cloudy,freezing,home,True,349.0,2,229.98442615160945,3
3036,28,1,21,4,cloudy,freezing,work,True,796.0,2,110.84138053870463,3
3036,29,2,0,5,cloudy,freezing,work,True,182.0,0,44.74289493494459,2
3036,29,2,15,1,bad,freezing,home,True,763.0,1,226.73637361097332,3
3036,29,2,17,2,bad,freezing,work,True,43.0,1,42.03035365082517,1
3036,29,2,19,3,bad,freezing,work,False,1748.0,0,105.84356352436102,3
3036,29,2,21,4,cloudy,freezing,work,False,19.0,0,57.187480339792224,1
3036,30,3,0,5,clear,freezing,work,True,258.0,1,0.0,3
3036,30,3,15,1,cloudy,freezing,dining,True,0.0,2,35.077953069472045,0
3036,30,3,16,2,cloudy,freezing,home,True,2186.0,1,296.6490138337212,3
3036,30,3,19,3,cloudy,cold,work,True,1893.0,1,133.7870191115199,3
3036,30,3,21,4,cloudy,cold,work,True,171.0,1,57.50651521369881,2
3036,31,4,1,5,cloudy,cold,dining,True,127.0,0,96.87846917642729,2
3036,31,4,14,1,cloudy,cold,work,True,0.0,1,20.329778430583463,0
3036,31,4,16,2,cloudy,cold,work,False,0.0,0,51.19313176258401,0
3037,1,5,0,5,clear,cool,dining,False,200.0,0,132.60453708541482,2
3037,1,5,12,1,cloudy,cool,home,True,0.0,2,0.0,0
3037,1,5,16,2,cloudy,cool,home,True,266.0,0,257.3617834124736,3
3037,1,5,19,3,bad,mild,activity,True,99.0,2,85.51948265474586,2
3037,1,5,21,4,cloudy,mild,home,True,550.0,0,175.89892905265293,3
3037,2,6,0,5,cloudy,cool,home,True,309.0,2,140.19166219459353,3
3037,2,6,12,1,cloudy,cool,service,True,0.0,0,3.777003455225895,0
3037,2,6,16,2,cloudy,mild,service,True,328.0,2,83.59284395868656,3
3037,2,6,19,3,cloudy,mild,home,True,169.0,1,39.64616026636717,2
3037,2,6,21,4,cloudy,mild,home,True,18.0,0,101.80168877708974,1
3037,3,0,0,5,cloudy,mild,home,True,76.0,2,62.60479543821746,2
3037,3,0,12,1,cloudy,cool,dining,False,194.0,0,100.69628012173777,2
3037,3,0,16,2,cloudy,cool,work,True,0.0,0,70.66460009392057,0
3037,3,0,19,3,cloudy,cool,work,True,0.0,0,77.8822718237745,0
3037,3,0,22,4,cloudy,cool,home,True,0.0,1,61.84711676512065,0
3037,4,1,0,5,cloudy,cool,home,True,52.0,0,65.15823184063584,2
3037,4,1,12,1,cloudy,freezing,home,True,0.0,0,0.0,0
3037,4,1,16,2,cloudy,cool,work,True,63.0,2,98.90709581402452,2
3037,4,1,19,3,cloudy,cool,work,True,53.0,0,89.79980081350996,2
3037,4,1,21,4,cloudy,cold,work,True,256.0,1,80.43979888769381,3
3037,5,2,0,5,cloudy,cold,home,True,174.0,2,118.3546173611029,2
3037,5,2,12,1,cloudy,cool,work,True,85.0,2,48.44661124917979,2
3037,5,2,16,2,cloudy,cool,work,True,439.0,0,72.32763321332948,3
3037,5,2,19,3,cloudy,cool,work,True,172.0,1,141.38882970615998,2
3037,5,2,21,4,cloudy,cool,home,True,0.0,1,11.008902734459395,0
3037,6,3,0,5,cloudy,cool,home,True,99.0,0,39.87738199815217,2
3037,6,3,12,1,cloudy,cold,service,True,138.0,2,15.685227782229532,2
3037,6,3,16,2,cloudy,cold,work,True,289.0,1,47.79595620013927,3
3037,6,3,19,3,cloudy,cold,work,True,49.0,2,74.54962716412791,1
3037,6,3,21,4,cloudy,cold,work,True,152.0,2,82.64640779304966,2
3037,7,4,0,5,cloudy,cold,work,True,37.0,0,29.298011209306758,1
3037,7,4,12,1,cloudy,cold,shopping,False,168.0,0,0.0,2
3037,7,4,16,2,cloudy,cold,work,True,0.0,2,62.180380303576214,0
3037,7,4,19,3,cloudy,cold,work,True,19.0,2,77.41826898960448,1
3037,7,4,21,4,cloudy,cold,home,True,477.0,0,152.93843751266053,3
3037,8,5,0,5,cloudy,cold,home,True,0.0,0,67.16939874339603,0
3037,8,5,12,1,cloudy,cold,home,True,0.0,0,11.887395206371554,0
3037,8,5,16,2,cloudy,cold,home,True,0.0,2,121.29281933221812,0
3037,8,5,19,3,cloudy,cold,home,True,1335.0,0,169.4944979158859,3
3037,8,5,21,4,cloudy,cold,service,False,20.0,0,95.1451404654167,1
3037,9,6,0,5,clear,cold,shopping,False,44.0,0,19.231769765466993,1
3037,9,6,18,2,clear,cool,shopping,True,41.0,1,64.12062172991396,1
3037,9,6,21,3,bad,cold,service,True,550.0,1,90.75250194275296,3
3037,9,6,23,4,cloudy,cold,shopping,False,0.0,0,0.0,0
3037,10,0,2,5,cloudy,cold,service,True,260.0,1,199.20245290751123,3
3037,10,0,14,1,cloudy,cold,service,True,0.0,1,0.0,0
3037,10,0,18,2,clear,cold,service,True,35.0,1,37.53302591860056,1
3037,10,0,21,3,clear,cold,service,True,349.0,0,166.73678905841328,3
3037,11,2,2,5,cloudy,cold,service,True,14.0,2,44.52470860023197,1
3037,11,2,14,1,cloudy,cold,service,True,0.0,2,0.0,0
3037,11,2,18,2,clear,cold,service,True,368.0,1,152.5325643069435,3
3037,11,2,21,3,cloudy,cold,service,True,681.0,0,227.9140087619956,3
3037,12,3,14,1,clear,freezing,service,True,0.0,2,73.62000691084597,0
3037,12,3,18,2,clear,freezing,service,True,335.0,0,222.18646556832613,3
3037,12,3,21,3,cloudy,cold,service,True,0.0,2,27.888287998485023,0
3037,12,3,23,4,cloudy,cold,service,True,350.0,2,98.4166704236248,3
3037,13,4,2,5,cloudy,cold,service,True,171.0,2,72.57755051757563,2
3037,13,4,14,1,bad,cold,shopping,True,0.0,2,14.611058444219196,0
3037,13,4,18,2,bad,cold,service,True,183.0,0,0.0,2
3037,13,4,21,3,cloudy,cold,service,True,0.0,0,50.18020388014973,0
3037,14,5,0,4,cloudy,cold,service,True,993.0,1,83.29181274112811,3
3037,14,5,2,5,cloudy,cold,service,True,0.0,0,0.0,0
3037,14,5,14,1,cloudy,freezing,service,True,0.0,2,14.732435313351731,0
3037,14,5,18,2,cloudy,cold,shopping,False,42.0,0,46.976537891021515,1
3037,14,5,21,3,cloudy,freezing,shopping,False,0.0,0,79.54399570712285,0
3037,14,5,23,4,cloudy,freezing,dining,True,135.0,0,55.97258664525147,2
3037,15,0,2,5,cloudy,freezing,shopping,False,0.0,0,88.96532553691455,0
3037,15,0,19,3,bad,cold,home,True,0.0,2,0.0,0
3037,15,0,21,4,cloudy,cold,home,True,185.0,2,44.170471054136065,2
3037,16,2,0,5,cloudy,cold,home,True,438.0,2,105.93066430605259,3
3037,16,2,17,2,cloudy,cold,home,True,21.0,0,82.03188821618963,1
3037,16,2,19,3,cloudy,cold,home,True,368.0,0,156.58817150540955,3
3037,16,2,22,4,cloudy,cold,dining,False,39.0,0,32.465877366829496,1
3037,17,3,0,5,cloudy,cold,activity,False,328.0,0,227.04222904242044,3
3037,17,3,19,3,cloudy,cold,home,True,21.0,0,95.13404691468429,1
3037,17,3,22,4,cloudy,cold,home,True,0.0,0,67.93237135150814,0
3037,18,4,0,5,cloudy,cold,home,True,48.0,1,0.0,1
3037,18,4,13,1,cloudy,cold,home,True,0.0,0,17.26637507443434,0
3037,18,4,16,2,bad,cold,home,True,548.0,2,178.2796489920281,3
3037,18,4,19,3,bad,cold,home,True,866.0,0,169.93719242866726,3
3037,18,4,22,4,cloudy,cold,dining,True,72.0,2,137.67661951266484,2
3037,19,5,0,5,cloudy,cold,dining,True,0.0,0,75.85348123064998,0
3037,19,5,13,1,cloudy,cold,home,True,0.0,2,25.189395545903658,0
3037,19,5,19,3,cloudy,cold,activity,False,227.0,0,102.55907650812537,3
3037,19,5,22,4,clear,cold,home,True,0.0,1,32.19972640329908,0
3037,20,6,0,5,clear,cold,home,True,45.0,1,111.06623337259651,1
3037,20,6,16,2,cloudy,cold,home,True,209.0,0,273.3610300313389,3
3037,20,6,19,3,cloudy,cold,home,True,125.0,0,0.0,2
3037,20,6,22,4,cloudy,cold,home,True,35.0,2,47.17977496528567,1
3037,21,0,0,5,cloudy,cold,home,True,0.0,1,33.18654128117717,0
3037,21,0,13,1,cloudy,freezing,work,True,23.0,0,83.35420226608434,1
3037,21,0,16,2,cloudy,cold,work,True,19.0,1,21.712341674387993,1
3037,21,0,19,3,bad,cold,service,True,224.0,2,127.57548761462495,3
3037,21,0,22,4,cloudy,freezing,home,True,19.0,0,28.028174717635146,1
3037,22,2,13,1,clear,freezing,service,True,96.0,0,126.17822106686705,2
3037,22,2,16,2,clear,cold,work,True,40.0,0,65.1840784054105,1
3037,22,2,19,3,clear,cold,service,True,50.0,2,41.159480207638545,1
3037,22,2,22,4,cloudy,cold,home,True,49.0,0,140.47815901391726,1
3037,23,3,0,5,cloudy,cold,home,True,112.0,0,77.0366617767559,2
3037,23,3,13,1,cloudy,cold,service,False,385.0,0,27.54935509023027,3
3037,23,3,16,2,cloudy,cold,work,True,315.0,2,143.1376748432039,3
3037,23,3,19,3,clear,cool,work,True,367.0,0,132.0161222136507,3
3037,23,3,22,4,cloudy,cold,work,True,144.0,2,118.1695302158093,2
3037,24,4,0,5,cloudy,cold,work,True,0.0,1,90.7487629772288,0
3037,24,4,13,1,clear,cold,work,True,0.0,0,0.0,0
3037,24,4,16,2,cloudy,cold,work,True,0.0,0,83.21821460035927,0
3037,24,4,19,3,bad,cold,work,True,112.0,1,99.15559466037377,2
3037,24,4,22,4,bad,cold,home,True,0.0,0,63.80362597754619,0
3037,25,5,0,5,cloudy,cold,activity,False,201.0,0,165.67388412415724,3
3037,25,5,13,1,cloudy,cool,home,True,0.0,2,17.464837234051746,0
3037,25,5,17,2,cloudy,cool,service,True,104.0,2,34.32281193554718,2
3037,26,6,13,1,bad,cold,home,True,68.0,2,51.433587465889616,2
3037,26,6,17,2,cloudy,cold,service,True,332.0,2,135.93394884522405,3
3037,26,6,19,3,cloudy,cold,dining,True,104.0,1,71.42062442499606,2
3037,26,6,22,4,bad,freezing,home,True,21.0,1,162.5085531202976,1
3037,27,0,0,5,bad,freezing,home,True,74.0,0,29.790528505128645,2
3037,27,0,13,1,cloudy,freezing,work,True,72.0,2,16.182402589987504,2
3037,27,0,16,2,cloudy,freezing,service,True,124.0,1,112.88862400139546,2
3037,27,0,19,3,cloudy,freezing,service,True,20.0,0,110.40921140011096,1
3037,27,0,22,4,cloudy,freezing,home,True,37.0,1,44.353195709192626,1
3037,28,1,0,5,cloudy,freezing,service,True,40.0,2,0.0,1
3037,28,1,13,1,bad,freezing,home,True,518.0,2,72.89881264624081,3
3037,28,1,16,2,bad,freezing,work,True,0.0,2,35.40557754726227,0
3037,28,1,19,3,cloudy,freezing,work,True,203.0,2,95.72863568269224,3
3037,28,1,22,4,cloudy,freezing,work,True,75.0,1,59.77754046957125,2
3037,29,2,0,5,cloudy,freezing,work,True,104.0,2,68.18805589143422,2
3037,29,2,13,1,cloudy,freezing,work,True,0.0,1,31.049632261296743,0
3037,29,2,17,2,cloudy,freezing,service,True,284.0,0,191.83305635221893,3
3037,29,2,19,3,cloudy,freezing,work,True,229.0,2,82.04394284053224,3
3037,29,2,22,4,cloudy,freezing,home,True,19.0,0,51.05598379764684,1
3037,30,3,0,5,cloudy,freezing,home,True,50.0,0,42.704611710245274,1
3037,30,3,13,1,cloudy,freezing,home,True,641.0,0,189.91552701376753,3
3037,30,3,16,2,cloudy,cold,work,False,218.0,0,86.45492619444465,3
3037,30,3,19,3,cloudy,cold,work,True,294.0,2,76.29338025294803,3
3037,30,3,22,4,clear,cold,work,True,18.0,0,60.40417607990523,1
3037,31,4,0,5,clear,cold,home,False,22.0,0,0.0,1
3037,31,4,13,1,clear,cold,work,True,77.0,2,38.438249760425265,2
3037,31,4,16,2,cloudy,cold,work,True,44.0,0,91.88243060447574,1
3037,31,4,19,3,cloudy,cold,work,True,255.0,1,90.86169078756447,3
3037,31,4,22,4,cloudy,cold,service,True,222.0,0,115.64663800287852,3
3037,32,5,16,2,cloudy,cold,home,True,22.0,2,0.0,1
3037,32,5,19,3,cloudy,cold,activity,False,56.0,0,0.0,2
3037,32,5,22,4,cloudy,cold,service,True,486.0,0,46.23497334063153,3
3037,33,0,0,5,cloudy,freezing,home,True,109.0,0,55.56428575330133,2
3037,33,0,13,1,cloudy,freezing,home,True,0.0,0,20.491932826933855,0
3037,33,0,16,2,cloudy,freezing,home,True,102.0,2,97.51112185510135,2
3037,33,0,19,3,cloudy,freezing,home,True,536.0,2,233.78734215904228,3
3037,33,0,23,4,bad,freezing,home,True,113.0,2,69.40283401209466,2
3037,34,1,0,5,cloudy,freezing,home,True,1328.0,1,85.37800366910712,3
3037,34,1,13,1,cloudy,freezing,home,True,0.0,0,0.0,0
3037,34,1,16,2,clear,freezing,home,True,20.0,0,66.5262523568352,1
3037,34,1,19,3,clear,freezing,work,True,19.0,2,136.1191709154566,1
3037,34,1,22,4,clear,freezing,service,True,0.0,2,0.0,0
3037,35,2,0,5,clear,freezing,home,True,225.0,2,156.9565608233694,3
3037,35,2,13,1,bad,freezing,work,True,0.0,0,0.0,0
3037,35,2,16,2,bad,freezing,work,True,0.0,0,66.20508154829847,0
3037,35,2,19,3,bad,freezing,work,True,0.0,1,53.154335351836366,0
3037,35,2,22,4,cloudy,freezing,home,True,0.0,0,21.50128551568159,0
3037,36,3,0,5,clear,freezing,home,True,0.0,2,50.47035407917408,0
3037,36,3,13,1,cloudy,freezing,home,True,685.0,1,227.5936005992958,3
3037,36,3,16,2,cloudy,cold,work,True,0.0,0,67.21899904081994,0
3037,36,3,19,3,cloudy,cold,work,True,128.0,0,88.74024588211113,2
3037,36,3,22,4,cloudy,cold,work,True,368.0,1,115.63234958283903,3
3037,37,4,0,5,cloudy,cold,shopping,False,226.0,0,217.30944013804128,3
3037,37,4,13,1,bad,freezing,work,True,218.0,1,85.40712187214078,3
3037,37,4,16,2,cloudy,cold,work,True,297.0,0,67.10448726062282,3
3037,37,4,19,3,cloudy,cold,activity,True,23.0,0,0.0,1
3037,37,4,22,4,cloudy,cold,shopping,False,673.0,0,156.65369203078893,3
3037,38,5,16,2,cloudy,cold,home,True,41.0,1,117.0937592334241,1
3037,38,5,19,3,cloudy,cold,shopping,False,351.0,0,132.26439457669647,3
3037,38,5,22,4,cloudy,cold,home,True,111.0,2,49.44144760122215,2
3037,39,6,0,5,clear,cold,service,True,96.0,2,83.19661434722076,2
3037,39,6,16,2,cloudy,cold,home,True,24.0,0,83.63076992735071,1
3037,39,6,19,3,clear,cold,home,True,262.0,0,155.1098950069723,3
3037,39,6,22,4,cloudy,cold,home,True,223.0,0,153.87844745067645,3
3037,40,0,0,5,cloudy,cold,home,True,19.0,1,0.0,1
3037,40,0,13,1,clear,cold,work,True,45.0,2,39.4594943453678,1
3037,40,0,16,2,clear,cold,work,True,94.0,1,83.37367611268283,2
3037,40,0,19,3,clear,cold,service,True,170.0,1,98.49146977158077,2
3037,40,0,22,4,cloudy,cool,home,True,0.0,2,31.66038529835746,0
3037,41,1,0,5,cloudy,cold,home,True,41.0,0,0.0,1
3037,41,1,13,1,cloudy,cold,service,False,151.0,0,52.75838283830677,2
3037,41,1,16,2,cloudy,cold,work,True,85.0,2,85.79823142678109,2
3037,41,1,19,3,cloudy,cold,work,True,14.0,1,36.75865756376592,1
4001,1,2,16,2,cloudy,warm,dining,True,0.0,1,85.34697565268483,0
4001,1,2,18,3,cloudy,warm,work,True,418.0,2,94.47874644623688,3
4001,1,2,21,4,cloudy,warm,home,True,261.0,0,142.37936868081673,3
4001,1,2,23,5,cloudy,warm,home,True,2913.0,1,111.06097235885474,3
4001,2,3,9,1,clear,cool,home,True,0.0,0,8.997800487242804,0
4001,2,3,16,2,cloudy,warm,home,True,1168.0,1,288.80583921047906,3
4001,2,3,18,3,cloudy,warm,home,True,659.0,2,252.4874827232234,3
4001,2,3,21,4,cloudy,hot,home,True,2415.0,2,176.60425496676186,3
4001,2,3,23,5,cloudy,warm,home,True,43.0,0,0.0,1
4001,3,4,9,1,clear,mild,home,True,0.0,0,34.26950331776051,0
4001,3,4,16,2,clear,hot,home,True,470.0,1,284.50827198513633,3
4001,3,4,18,3,clear,hot,home,True,206.0,1,175.55696965695097,3
4001,3,4,21,4,clear,hot,home,True,930.0,2,172.1302197613619,3
4001,3,4,23,5,clear,hot,home,True,1326.0,0,131.62785969492606,3
4001,4,5,9,1,clear,mild,home,True,0.0,2,9.919887014887614,0
4001,4,5,16,2,cloudy,hot,service,True,55.0,2,99.26451314383593,2
4001,4,5,18,3,cloudy,hot,dining,True,1270.0,2,55.569361173977725,3
4001,4,5,21,4,cloudy,hot,home,True,245.0,0,139.89703048434922,3
4001,4,5,23,5,clear,hot,shopping,False,353.0,0,167.49874528336838,3
4001,5,6,9,1,cloudy,mild,home,True,0.0,2,5.222084167932332,0
4001,5,6,16,2,clear,hot,home,True,1484.0,2,117.38114917421686,3
4001,5,6,18,3,clear,hot,home,True,863.0,1,132.6747656676867,3
4001,5,6,21,4,cloudy,hot,home,True,1011.0,2,249.8167064922846,3
4001,5,6,23,5,cloudy,hot,home,True,225.0,0,80.72023813781357,3
4001,6,0,9,1,clear,cool,home,True,0.0,0,14.103808221839941,0
4001,6,0,16,2,clear,hot,work,True,24.0,0,57.35079113921434,1
4001,6,0,18,3,clear,hot,work,True,0.0,1,93.75544086900149,0
4001,6,0,21,4,clear,hot,home,True,81.0,0,37.30561711966173,2
4001,6,0,23,5,clear,hot,dining,False,2510.0,0,75.11851320873973,3
4001,7,1,9,1,cloudy,cool,home,True,0.0,1,21.628866491028752,0
4001,7,1,16,2,clear,hot,work,True,66.0,2,78.52501414177378,2
4001,7,1,18,3,clear,hot,work,True,0.0,2,69.58041156088143,0
4001,7,1,21,4,cloudy,hot,home,True,249.0,1,140.37689235921346,3
4001,7,1,23,5,clear,hot,home,True,2508.0,0,112.9148342399638,3
4001,8,2,10,1,cloudy,mild,home,True,0.0,0,6.868288702667418,0
4001,8,2,16,2,clear,hot,work,True,0.0,1,68.83825248686445,0
4001,8,2,18,3,cloudy,hot,work,True,276.0,1,131.00243384374937,3
4001,8,2,21,4,cloudy,hot,home,True,265.0,1,154.6475207346784,3
4001,8,2,23,5,clear,hot,home,True,1254.0,0,126.53886817466177,3
4001,9,3,10,1,clear,mild,home,True,0.0,0,23.50308684699474,0
4001,9,3,16,2,clear,warm,work,True,300.0,2,177.86770597366083,3
4001,9,3,18,3,clear,hot,work,True,2773.0,1,112.95888448937436,3
4001,9,3,21,4,clear,hot,dining,True,1355.0,1,109.85336915615555,3
4001,9,3,23,5,clear,hot,home,True,159.0,1,22.223213215125774,2
4001,10,4,10,1,clear,mild,home,True,0.0,2,0.0,0
4001,10,4,16,2,clear,warm,service,False,451.0,0,220.00746671792797,3
4001,10,4,18,3,cloudy,hot,home,True,1444.0,2,188.14217409679696,3
4001,10,4,21,4,clear,hot,home,True,2267.0,0,158.42271600471744,3
4001,10,4,23,5,clear,warm,home,True,1510.0,2,97.79991617114796,3
4001,11,5,10,1,clear,cool,home,True,0.0,2,0.0,0
4001,11,5,16,2,clear,hot,home,True,595.0,2,151.05862054502452,3
4001,11,5,18,3,cloudy,hot,service,True,454.0,0,195.65774074157085,3
4001,11,5,21,4,clear,hot,service,True,490.0,2,93.09339595140662,3
4001,11,5,23,5,clear,warm,service,True,20.0,2,22.609896499680453,1
4001,12,6,10,1,clear,cool,home,True,0.0,2,0.13542602335286347,0
4001,12,6,16,2,clear,hot,home,True,858.0,1,344.9456813423153,3
4001,12,6,18,3,clear,hot,home,True,431.0,0,194.00064071909992,3
4001,12,6,21,4,clear,hot,home,True,759.0,0,143.39019822362275,3
4001,12,6,23,5,clear,hot,home,True,305.0,1,132.6120792445069,3
4001,13,0,10,1,cloudy,mild,home,True,27.0,1,54.18746279130643,1
4001,13,0,16,2,clear,warm,work,True,19.0,2,52.780114185790744,1
4001,13,0,18,3,clear,warm,work,True,294.0,2,88.90861205345823,3
4001,13,0,21,4,clear,warm,home,True,974.0,2,201.1094444105093,3
4001,13,0,23,5,clear,warm,dining,True,0.0,2,54.585527034743855,0
4001,14,1,10,1,cloudy,cool,home,True,0.0,1,18.666893585594792,0
4001,14,1,16,2,clear,warm,work,True,216.0,0,126.98903117274523,3
4001,14,1,18,3,cloudy,warm,work,True,15.0,0,52.51212158633126,1
4001,14,1,21,4,cloudy,cold,home,True,346.0,0,153.99931616178228,3
4001,14,1,23,5,cloudy,warm,shopping,False,491.0,0,154.75301032043052,3
4001,15,2,10,1,clear,cool,home,True,0.0,0,17.204886936897797,0
4001,15,2,16,2,clear,warm,home,True,686.0,0,246.63222410065796,3
4001,15,2,18,3,clear,hot,home,True,589.0,1,198.4396012514606,3
4001,15,2,21,4,cloudy,warm,home,True,60.0,0,88.70658120534027,2
4001,15,2,23,5,cloudy,warm,activity,True,619.0,0,168.37992925890197,3
4001,16,3,10,1,clear,cool,home,True,0.0,0,11.364396032694955,0
4001,16,3,16,2,clear,warm,work,True,137.0,2,68.76406534168345,2
4001,16,3,18,3,cloudy,warm,work,True,396.0,0,84.19397280202135,3
4001,16,3,21,4,cloudy,warm,home,True,396.0,1,142.45414913511752,3
4001,16,3,23,5,cloudy,mild,shopping,True,365.0,1,103.99786345400504,3
4001,17,4,10,1,cloudy,cool,home,True,207.0,1,221.81373461683916,3
4001,17,4,16,2,clear,warm,work,True,748.0,2,133.99479808645512,3
4001,17,4,18,3,cloudy,warm,work,True,608.0,2,111.69539424411728,3
4001,17,4,21,4,cloudy,warm,home,True,98.0,1,21.916360676683155,2
4001,17,4,23,5,cloudy,warm,dining,True,92.0,2,0.0,2
4001,18,5,10,1,cloudy,mild,home,True,0.0,0,8.98227954888025,0
4001,18,5,16,2,cloudy,warm,home,True,1051.0,2,237.57446059877853,3
4001,18,5,18,3,cloudy,warm,home,True,1189.0,1,174.09946661316178,3
4001,18,5,21,4,cloudy,warm,home,True,750.0,1,126.40495715367727,3
4001,18,5,23,5,cloudy,warm,home,True,351.0,0,118.42785198359698,3
4001,19,6,10,1,cloudy,mild,home,True,0.0,2,20.148957340449506,0
4001,19,6,16,2,cloudy,warm,shopping,True,29.0,0,0.0,1
