decision_datetime,is.randomized,snooze.status,intransit,avail,send,returned.message,response,dec.precipitation.chance,uid,decision_idx_nogap,decision_date,decision_slot,steps30,steps30pre,steps10,weather,temp,loc
2016-01-14 13:01:06,True,False,False,True,2,Have you been sitting for awhile Maybe its a good time to take a walk around the house to stretch your legs,good,0.0,29,204.0,2016-01-14,1.0,50.0,3.0,9.0,cloudy,freezing,home
2016-01-14 17:41:04,False,False,False,True,0,donotnotify,no_send,0.0,29,205.0,2016-01-14,2.0,298.0,989.0,4.0,cloudy,cold,work
2016-01-14 19:31:32,True,False,False,True,2,Need to brainstorm project ideas with a coworker today Ask him or her to walk while the two of you discuss ideas,good,0.0,29,206.0,2016-01-14,3.0,1487.0,0.0,209.0,cloudy,cold,work
2016-01-14 22:01:33,True,False,False,True,2,Need to decompress from a long day A walk might help,good,0.0,29,207.0,2016-01-14,4.0,112.0,152.0,30.0,cloudy,cold,service
2016-01-15 01:31:38,False,False,False,True,0,donotnotify,no_send,0.0,29,208.0,2016-01-15,5.0,354.0,188.0,27.0,clear,cold,dining
2016-01-15 13:02:11,True,False,False,True,1,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,no_response,0.0,29,209.0,2016-01-15,1.0,0.0,0.0,0.0,cloudy,cold,home
2016-01-15 17:41:31,True,False,False,True,1,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,good,36.0,29,210.0,2016-01-15,2.0,28.0,196.0,0.0,cloudy,cold,work
2015-12-04 16:30:53,False,False,True,False,0,donotnotify,no_send,0.0,30,0.0,2015-12-04,2.0,716.0,971.0,575.0,cloudy,cold,dining
2015-12-04 19:31:32,True,False,False,True,2,Thomas Jefferson said Habituate yourself to walk very far We say it doesnt have to be farjust try to walk every day,good,0.0,30,1.0,2015-12-04,3.0,1651.0,0.0,29.0,cloudy,cool,work
2015-12-04 21:32:52,True,False,False,True,2,Its a lovely evening Why not embrace the calm with a walk outside,no_response,0.0,30,2.0,2015-12-04,4.0,2983.0,2233.0,1665.0,clear,cool,home
2015-12-05 12:02:43,False,False,False,True,0,donotnotify,no_send,0.0,30,4.0,2015-12-05,1.0,0.0,0.0,0.0,bad,cold,work
2015-12-05 16:32:22,False,False,False,True,0,donotnotify,no_send,0.0,30,5.0,2015-12-05,2.0,5352.0,2097.0,1764.0,bad,cold,home
2015-12-05 21:31:30,True,False,False,True,2,Rough weather today What indoor activities might keep you moving this evening Bowling Roller skating Indoor pool,bad,0.0,30,7.0,2015-12-05,4.0,87.0,0.0,87.0,cloudy,cold,dining
2015-12-06 00:02:32,False,False,False,True,0,donotnotify,no_send,0.0,30,8.0,2015-12-06,5.0,0.0,35.0,0.0,cloudy,cold,dining
2015-12-06 12:01:47,True,False,False,True,1,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,0.0,30,9.0,2015-12-06,1.0,0.0,0.0,0.0,bad,cold,home
2015-12-06 16:31:14,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,0.0,30,10.0,2015-12-06,2.0,0.0,1285.0,0.0,bad,cold,home
2015-12-06 19:33:33,False,False,False,True,0,donotnotify,no_send,0.0,30,11.0,2015-12-06,3.0,0.0,857.0,0.0,bad,cold,activity
2015-12-06 21:32:18,False,False,False,True,0,donotnotify,no_send,0.0,30,12.0,2015-12-06,4.0,187.0,279.0,0.0,bad,cold,shopping
2015-12-07 00:01:59,True,False,False,True,1,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,0.0,30,13.0,2015-12-07,5.0,294.0,163.0,0.0,bad,cold,home
2015-12-07 12:01:31,False,False,False,True,0,donotnotify,no_send,0.0,30,14.0,2015-12-07,1.0,0.0,0.0,0.0,clear,cold,home
2015-12-07 16:31:50,False,False,False,True,0,donotnotify,no_send,0.0,30,15.0,2015-12-07,2.0,496.0,0.0,313.0,clear,cool,work
2015-12-07 19:31:44,False,False,False,True,0,donotnotify,no_send,0.0,30,16.0,2015-12-07,3.0,1506.0,0.0,306.0,clear,cool,work
2015-12-08 00:01:21,True,False,True,False,0,donotnotify,no_send,0.0,30,18.0,2015-12-08,5.0,1049.0,219.0,847.0,bad,cold,work
2015-12-08 12:02:01,False,False,False,True,0,donotnotify,no_send,0.0,30,19.0,2015-12-08,1.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-08 16:32:01,True,False,False,True,2,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,no_response,0.0,30,20.0,2015-12-08,2.0,1525.0,0.0,78.0,cloudy,cold,home
2015-12-08 19:31:32,True,False,True,False,0,donotnotify,no_send,0.0,30,21.0,2015-12-08,3.0,352.0,45.0,352.0,cloudy,cool,work
2015-12-08 21:31:32,False,False,True,False,0,donotnotify,no_send,0.0,30,22.0,2015-12-08,4.0,460.0,1241.0,460.0,cloudy,cool,dining
2015-12-09 00:04:28,True,False,False,True,2,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,no_response,0.0,30,23.0,2015-12-09,5.0,0.0,0.0,0.0,clear,cold,work
2015-12-09 12:01:05,False,False,False,True,0,donotnotify,no_send,4.0,30,24.0,2015-12-09,1.0,0.0,50.0,0.0,clear,cold,home
2015-12-09 19:31:56,True,False,False,True,2,Head up Its great walking weather right now Think how invigorated youll feel after a short walk,no_response,0.0,30,26.0,2015-12-09,3.0,1088.0,19.0,253.0,cloudy,cool,work
2015-12-09 21:32:12,True,False,False,True,2,How long has it been since you last moved Can you stand up from your desk take a short walk break right now,no_response,0.0,30,27.0,2015-12-09,4.0,0.0,115.0,0.0,cloudy,cool,work
2015-12-12 00:01:31,True,False,False,True,2,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,bad,0.0,30,38.0,2015-12-12,5.0,254.0,46.0,0.0,clear,cool,dining
2015-12-12 12:04:47,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,6.0,30,39.0,2015-12-12,1.0,0.0,0.0,0.0,cloudy,cool,work
2015-12-12 19:32:21,True,False,False,True,2,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,good,1.0,30,41.0,2015-12-12,3.0,0.0,1513.0,0.0,bad,mild,home
2015-12-12 21:33:23,True,False,False,True,2,From raking leaves to mowing the lawn yard work is a great form of exercise Spend 10 minutes outside any weeds to be pulled,good,0.0,30,42.0,2015-12-12,4.0,1066.0,5380.0,783.0,cloudy,mild,home
2015-12-13 00:01:51,True,False,False,True,1,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,good,15.0,30,43.0,2015-12-13,5.0,1017.0,0.0,0.0,cloudy,cool,home
2015-12-13 12:02:47,False,False,False,True,0,donotnotify,no_send,0.0,30,44.0,2015-12-13,1.0,0.0,0.0,0.0,cloudy,cool,work
2015-12-13 16:32:20,True,False,False,True,1,Wheres the most beautiful spot in your town Could you walk or bike there Or drive but then get out of your car explore,no_response,0.0,30,45.0,2015-12-13,2.0,0.0,78.0,0.0,clear,cool,home
2015-12-13 19:31:41,True,False,False,True,1,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,no_response,0.0,30,46.0,2015-12-13,3.0,356.0,4305.0,297.0,cloudy,mild,home
2015-12-13 21:31:16,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,30,47.0,2015-12-13,4.0,182.0,0.0,0.0,cloudy,mild,work
2015-12-14 00:01:32,True,False,False,True,2,Its a great evening for a walk How about going for a stroll,good,31.0,30,48.0,2015-12-14,5.0,1207.0,890.0,1011.0,cloudy,mild,dining
2015-12-14 12:02:02,False,False,False,True,0,donotnotify,no_send,1.0,30,49.0,2015-12-14,1.0,0.0,44.0,0.0,cloudy,mild,home
2015-12-14 16:31:55,False,False,False,True,0,donotnotify,no_send,53.0,30,50.0,2015-12-14,2.0,286.0,0.0,146.0,cloudy,cool,work
2015-12-14 19:32:11,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,33.0,30,51.0,2015-12-14,3.0,1541.0,0.0,304.0,cloudy,cool,work
2015-12-14 21:30:48,False,False,False,True,0,donotnotify,no_send,59.0,30,52.0,2015-12-14,4.0,0.0,2781.0,0.0,cloudy,cool,home
2015-12-15 00:01:41,False,False,True,False,0,donotnotify,no_send,15.0,30,53.0,2015-12-15,5.0,2341.0,681.0,930.0,cloudy,cool,work
2015-12-15 12:01:38,False,False,False,True,0,donotnotify,no_send,-1.0,30,54.0,2015-12-15,1.0,0.0,0.0,0.0,cloudy,freezing,home
2015-12-15 16:31:31,False,False,False,True,0,donotnotify,no_send,15.0,30,55.0,2015-12-15,2.0,4149.0,5327.0,845.0,cloudy,cool,home
2015-12-15 19:30:54,False,False,True,False,0,donotnotify,no_send,0.0,30,56.0,2015-12-15,3.0,581.0,259.0,581.0,cloudy,cool,activity
2015-12-16 00:02:18,False,False,False,True,0,donotnotify,no_send,0.0,30,58.0,2015-12-16,5.0,0.0,1248.0,0.0,cloudy,cold,home
2015-12-16 16:31:46,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,0.0,30,60.0,2015-12-16,2.0,4347.0,2138.0,1662.0,cloudy,cool,home
2015-12-16 19:31:32,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,no_response,15.0,30,61.0,2015-12-16,3.0,2080.0,20.0,252.0,cloudy,cool,dining
2015-12-17 00:01:58,False,False,False,True,0,donotnotify,no_send,32.0,30,63.0,2015-12-17,5.0,1688.0,0.0,37.0,cloudy,cool,dining
2015-12-17 12:01:33,True,False,False,True,2,Hey look outside Not so bad right Maybe you could walk to work today or just park a bit further away,no_response,0.0,30,64.0,2015-12-17,1.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-17 16:32:31,False,False,False,True,0,donotnotify,no_send,0.0,30,65.0,2015-12-17,2.0,0.0,303.0,0.0,cloudy,cold,work
2015-12-17 19:31:37,True,False,False,True,1,How about getting up stretching those arms and legs after a productive day at work You deserve it,no_response,0.0,30,66.0,2015-12-17,3.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-18 00:01:36,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,bad,0.0,30,68.0,2015-12-18,5.0,55.0,169.0,0.0,cloudy,cold,work
2015-12-18 12:01:48,False,False,False,True,0,donotnotify,no_send,15.0,30,69.0,2015-12-18,1.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-18 16:31:32,False,False,False,True,0,donotnotify,no_send,15.0,30,70.0,2015-12-18,2.0,2892.0,5282.0,1778.0,cloudy,cold,home
2015-12-18 19:32:37,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,45.0,30,71.0,2015-12-18,3.0,622.0,574.0,194.0,cloudy,cold,dining
2015-12-18 21:33:30,False,False,False,True,0,donotnotify,no_send,37.0,30,72.0,2015-12-18,4.0,0.0,0.0,0.0,cloudy,cold,work
2015-12-19 00:03:28,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,46.0,30,73.0,2015-12-19,5.0,52.0,0.0,52.0,cloudy,cold,dining
2015-12-19 12:03:27,True,False,False,True,2,How could you get 500 steps right now Walk up down your stairs for 5 minutes Walk the perimeter of your house a few times,no_response,57.0,30,74.0,2015-12-19,1.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-19 19:31:35,False,False,False,True,0,donotnotify,no_send,0.0,30,76.0,2015-12-19,3.0,0.0,0.0,0.0,cloudy,cold,home
2015-12-19 21:31:55,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,0.0,30,77.0,2015-12-19,4.0,0.0,0.0,0.0,cloudy,cold,dining
2015-12-20 00:02:41,True,False,False,True,2,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,no_response,0.0,30,78.0,2015-12-20,5.0,1677.0,0.0,679.0,clear,cold,dining
2015-12-20 12:01:42,False,False,False,True,0,donotnotify,no_send,0.0,30,79.0,2015-12-20,1.0,0.0,0.0,0.0,clear,freezing,home
2015-12-20 16:30:51,True,False,False,True,2,Remember to spend time with friends loved ones who might want to join you for a walk right now,bad,0.0,30,80.0,2015-12-20,2.0,0.0,1644.0,0.0,clear,cold,work
2015-12-20 19:31:51,True,False,False,True,1,Hows your energy level this afternoon A 1015 minute walk can enliven your body,no_response,0.0,30,81.0,2015-12-20,3.0,3144.0,0.0,101.0,clear,cool,home
2015-12-20 21:31:06,False,False,False,True,0,donotnotify,no_send,0.0,30,82.0,2015-12-20,4.0,1033.0,2117.0,523.0,clear,cool,home
2015-12-21 00:03:04,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,30,83.0,2015-12-21,5.0,0.0,0.0,0.0,clear,cool,dining
2015-12-21 12:02:09,True,False,False,True,2,How could you get some steps right now Dancing Walking in place Maybe a jaunt outside,no_response,77.0,30,84.0,2015-12-21,1.0,0.0,0.0,0.0,bad,cold,home
2015-12-21 16:33:03,False,False,False,True,0,donotnotify,no_send,97.0,30,85.0,2015-12-21,2.0,5527.0,5358.0,1860.0,cloudy,cold,home
2015-12-21 19:31:36,True,False,False,True,2,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,no_response,48.0,30,86.0,2015-12-21,3.0,25.0,174.0,0.0,cloudy,cool,home
2015-12-21 21:35:41,True,False,False,True,1,How about getting up stretching your arms legs after a hard day at work,no_response,1.0,30,87.0,2015-12-21,4.0,0.0,15.0,0.0,cloudy,cool,work
2015-12-22 00:01:42,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,bad,13.0,30,88.0,2015-12-22,5.0,20.0,21.0,20.0,cloudy,cool,activity
2015-12-22 16:31:17,False,False,True,False,0,donotnotify,no_send,0.0,30,90.0,2015-12-22,2.0,55.0,0.0,0.0,cloudy,cool,shopping
2015-12-22 19:30:57,True,False,True,False,0,donotnotify,no_send,15.0,30,91.0,2015-12-22,3.0,34.0,20.0,0.0,cloudy,cool,shopping
2015-12-22 21:32:29,True,False,True,False,0,donotnotify,no_send,6.0,30,92.0,2015-12-22,4.0,0.0,0.0,0.0,cloudy,mild,service
2015-12-23 12:01:57,True,False,False,True,2,The morning is a great time to be active How about a walk around the outside of your building before settling in at your desk,no_response,0.0,30,94.0,2015-12-23,1.0,0.0,0.0,0.0,clear,cool,service
2015-12-23 16:33:06,False,False,False,True,0,donotnotify,no_send,30.0,30,95.0,2015-12-23,2.0,95.0,51.0,43.0,bad,cool,dining
2015-12-23 19:32:13,False,False,False,True,0,donotnotify,no_send,49.0,30,96.0,2015-12-23,3.0,5373.0,2315.0,1784.0,bad,cool,service
2015-12-24 00:01:09,False,False,False,True,0,donotnotify,no_send,93.0,30,98.0,2015-12-24,5.0,38.0,2165.0,38.0,bad,mild,shopping
2015-12-24 16:31:56,True,False,False,True,2,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,no_response,15.0,30,100.0,2015-12-24,2.0,0.0,0.0,0.0,cloudy,warm,service
2015-12-24 19:32:00,False,False,False,True,0,donotnotify,no_send,15.0,30,101.0,2015-12-24,3.0,2783.0,2587.0,932.0,cloudy,warm,service
2015-12-24 21:30:53,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,15.0,30,102.0,2015-12-24,4.0,0.0,2112.0,0.0,cloudy,warm,service
2015-12-25 00:01:40,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,30,103.0,2015-12-25,5.0,0.0,658.0,0.0,cloudy,warm,shopping
2015-12-25 12:02:45,True,False,False,True,2,Need a coffee break How about a walk to a nearby coffee shop If you have extra time maybe you could pick one farther away,no_response,0.0,30,104.0,2015-12-25,1.0,0.0,0.0,0.0,clear,cool,service
2015-12-25 19:33:11,False,False,False,True,0,donotnotify,no_send,0.0,30,106.0,2015-12-25,3.0,3911.0,82.0,1259.0,cloudy,mild,service
2015-12-25 21:31:38,True,False,False,True,2,How about taking a few laps at the mall after work Maybe its a clich but heysteps are steps,no_response,33.0,30,107.0,2015-12-25,4.0,802.0,3450.0,419.0,cloudy,mild,service
2015-12-26 00:02:12,True,False,False,True,2,How could you get some steps right now Dancing Walking in place Maybe a jaunt outside,bad,92.0,30,108.0,2015-12-26,5.0,0.0,0.0,0.0,cloudy,mild,service
2015-12-26 12:07:00,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,30,109.0,2015-12-26,1.0,0.0,0.0,0.0,cloudy,cool,service
2015-12-26 16:30:42,False,False,False,True,0,donotnotify,no_send,0.0,30,110.0,2015-12-26,2.0,62.0,0.0,18.0,cloudy,cool,service
2015-12-26 19:31:38,True,False,False,True,2,Wouldnt the sun feel nice on your face Taking a walk now would brighten the rest of your day,good,15.0,30,111.0,2015-12-26,3.0,913.0,0.0,0.0,cloudy,cool,service
2015-12-26 21:31:22,False,False,True,False,0,donotnotify,no_send,1.0,30,112.0,2015-12-26,4.0,1469.0,2959.0,1034.0,cloudy,cool,dining
2015-12-27 00:01:54,True,False,False,True,2,Wouldnt a walk be a great way to ensure you sleep well tonight,good,0.0,30,113.0,2015-12-27,5.0,22.0,65.0,0.0,cloudy,cool,service
2015-12-27 12:06:48,False,False,False,True,0,donotnotify,no_send,0.0,30,114.0,2015-12-27,1.0,0.0,0.0,0.0,bad,cool,service
2015-12-27 16:36:44,False,False,False,True,0,donotnotify,no_send,0.0,30,115.0,2015-12-27,2.0,3515.0,4526.0,1811.0,cloudy,cool,service
2015-12-27 19:32:03,False,False,False,True,0,donotnotify,no_send,15.0,30,116.0,2015-12-27,3.0,0.0,0.0,0.0,cloudy,cool,service
2015-12-27 21:34:12,False,False,False,True,0,donotnotify,no_send,0.0,30,117.0,2015-12-27,4.0,359.0,32.0,0.0,cloudy,cool,activity
2015-12-28 00:01:43,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,39.0,30,118.0,2015-12-28,5.0,0.0,0.0,0.0,cloudy,mild,service
2015-12-28 12:06:44,True,False,False,True,2,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,bad,0.0,30,119.0,2015-12-28,1.0,0.0,0.0,0.0,clear,cool,service
2015-12-28 16:32:26,True,False,True,False,0,donotnotify,no_send,0.0,30,120.0,2015-12-28,2.0,27.0,2561.0,0.0,cloudy,cool,dining
2015-12-28 19:36:41,False,False,False,True,0,donotnotify,no_send,0.0,30,121.0,2015-12-28,3.0,0.0,115.0,0.0,clear,cool,service
2015-12-29 00:01:20,True,False,False,True,2,Your arms need stretching too Stand and reach one arm across your body pulling with your other arm Repeat on the other side,good,55.0,30,123.0,2015-12-29,5.0,67.0,23.0,0.0,cloudy,cold,service
2015-12-29 12:06:48,False,False,False,True,0,donotnotify,no_send,94.0,30,124.0,2015-12-29,1.0,0.0,0.0,0.0,bad,cool,service
2015-12-29 16:31:31,False,False,False,True,0,donotnotify,no_send,44.0,30,125.0,2015-12-29,2.0,0.0,0.0,0.0,bad,cool,service
2015-12-29 19:31:27,True,False,False,True,2,Every step you take is a step in the right direction Can you fit 500 in now,no_response,15.0,30,126.0,2015-12-29,3.0,762.0,0.0,69.0,cloudy,cool,service
2015-12-29 21:31:53,True,False,True,False,0,donotnotify,no_send,15.0,30,127.0,2015-12-29,4.0,3003.0,2559.0,974.0,cloudy,cool,service
2015-12-30 00:06:42,True,False,False,True,2,Did you know racewalking has been an Olympic sport for 90 years Find out if its your calling by heading out for a brisk walk right now,no_response,0.0,30,128.0,2015-12-30,5.0,21.0,61.0,0.0,cloudy,cool,service
2015-12-30 12:06:31,False,False,False,True,0,donotnotify,no_send,0.0,30,129.0,2015-12-30,1.0,21.0,0.0,21.0,cloudy,cool,service
2015-12-30 16:36:14,False,False,False,True,0,donotnotify,no_send,0.0,30,130.0,2015-12-30,2.0,68.0,1308.0,32.0,cloudy,cool,activity
2015-12-30 21:31:42,False,False,False,True,0,donotnotify,no_send,0.0,30,132.0,2015-12-30,4.0,118.0,2145.0,0.0,cloudy,cool,service
2016-01-02 00:01:39,False,False,False,True,0,donotnotify,no_send,0.0,30,143.0,2016-01-02,5.0,0.0,0.0,0.0,clear,cold,service
2016-01-02 12:05:17,True,False,False,True,2,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,no_response,0.0,30,144.0,2016-01-02,1.0,649.0,0.0,273.0,clear,cold,service
2016-01-02 19:30:56,True,False,True,False,0,donotnotify,no_send,15.0,30,146.0,2016-01-02,3.0,0.0,0.0,0.0,cloudy,cold,shopping
2016-01-02 21:30:54,True,False,True,False,0,donotnotify,no_send,0.0,30,147.0,2016-01-02,4.0,0.0,324.0,0.0,cloudy,cold,service
2016-01-03 00:05:12,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,0.0,30,148.0,2016-01-03,5.0,1238.0,0.0,84.0,clear,cold,home
2016-01-03 12:05:10,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,bad,15.0,30,149.0,2016-01-03,1.0,0.0,0.0,0.0,cloudy,cold,home
2016-01-03 16:35:04,True,False,False,True,2,Who lucked out got great weekend weather Not you Well maybe you could fit in a 10minute walk anyway,no_response,15.0,30,150.0,2016-01-03,2.0,127.0,0.0,49.0,cloudy,cold,home
2016-01-03 19:31:18,True,False,False,True,2,How about taking a few laps at the mall this weekend Maybe its a clich but heysteps are steps,no_response,15.0,30,151.0,2016-01-03,3.0,147.0,469.0,147.0,cloudy,cold,home
2016-01-03 21:33:56,False,False,False,True,0,donotnotify,no_send,15.0,30,152.0,2016-01-03,4.0,445.0,1518.0,243.0,cloudy,cold,home
2016-01-04 00:01:52,True,False,False,True,1,Need to decompress after a long day A 1520 minute walk might help,no_response,15.0,30,153.0,2016-01-04,5.0,37.0,0.0,37.0,cloudy,cold,home
2016-01-04 12:04:25,False,False,False,True,0,donotnotify,no_send,0.0,30,154.0,2016-01-04,1.0,0.0,0.0,0.0,cloudy,freezing,home
2016-01-04 16:34:06,True,False,False,True,2,Need a little afternoon pickmeup A brisk walk around the office will get energy flowing Smile at your coworkers for extra good vibes,good,32.0,30,155.0,2016-01-04,2.0,255.0,0.0,0.0,cloudy,cold,work
2016-01-04 19:31:03,True,False,False,True,2,Could you take the stairs this afternoon Even those few extra steps will ensure that you feel great when you head home for the evening,no_response,15.0,30,156.0,2016-01-04,3.0,350.0,0.0,146.0,bad,cold,work
2016-01-04 21:34:11,True,False,False,True,2,Bad weather can be a drag but even small bouts of movement can improve energy levels How about taking the stairs today for an energy boost,good,0.0,30,157.0,2016-01-04,4.0,503.0,64.0,0.0,cloudy,freezing,work
2016-01-05 00:04:05,True,False,False,True,2,Is there someone you want to call Maybe a loved one or a faraway friend Give them a call and walk while you talk,no_response,15.0,30,158.0,2016-01-05,5.0,1120.0,0.0,420.0,cloudy,freezing,home
2016-01-05 12:03:59,True,False,False,True,2,Bad weather wont deter you from achieving your goal Can you make time for 500 extra steps both in the office at home today,no_response,0.0,30,159.0,2016-01-05,1.0,519.0,19.0,14.0,clear,freezing,home
2016-01-05 16:32:30,True,False,True,False,0,donotnotify,no_send,0.0,30,160.0,2016-01-05,2.0,279.0,138.0,0.0,clear,cold,activity
2016-01-05 19:31:27,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,0.0,30,161.0,2016-01-05,3.0,0.0,1107.0,0.0,clear,cold,dining
2016-01-06 12:03:12,True,False,False,True,2,Bad weather wont deter you from achieving your goal Can you make time for 500 extra steps both in the office at home today,good,0.0,30,164.0,2016-01-06,1.0,0.0,83.0,0.0,cloudy,freezing,home
2016-01-06 16:32:58,True,False,True,False,0,donotnotify,no_send,0.0,30,165.0,2016-01-06,2.0,1245.0,0.0,1048.0,clear,cold,work
2016-01-06 19:31:50,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,0.0,30,166.0,2016-01-06,3.0,5244.0,1984.0,1755.0,clear,cold,home
2016-01-06 21:34:37,False,False,False,True,0,donotnotify,no_send,0.0,30,167.0,2016-01-06,4.0,0.0,1156.0,0.0,cloudy,cold,dining
2016-01-07 12:04:13,False,False,False,True,0,donotnotify,no_send,0.0,30,169.0,2016-01-07,1.0,0.0,0.0,0.0,cloudy,cold,home
2016-01-07 16:34:02,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,30,170.0,2016-01-07,2.0,0.0,0.0,0.0,cloudy,cold,work
2016-01-07 19:33:55,True,False,False,True,2,Have you been staring at a screen all day Give your eyes a break by walking a lap around this floor of your office building,no_response,0.0,30,171.0,2016-01-07,3.0,1430.0,0.0,127.0,clear,cool,work
2016-01-07 21:38:54,False,False,False,True,0,donotnotify,no_send,0.0,30,172.0,2016-01-07,4.0,1440.0,5321.0,1094.0,clear,cool,home
2016-01-09 12:03:29,True,False,False,True,2,How can you be active this weekend How about trying out a new sport or checking out the farmers market,good,0.0,30,179.0,2016-01-09,1.0,0.0,0.0,0.0,cloudy,cool,home
2016-01-09 16:33:25,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,no_response,0.0,30,180.0,2016-01-09,2.0,4198.0,1249.0,1159.0,cloudy,cool,home
2016-01-09 19:31:56,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,9.0,30,181.0,2016-01-09,3.0,0.0,0.0,0.0,cloudy,cool,home
2016-01-09 21:38:22,False,False,False,True,0,donotnotify,no_send,60.0,30,182.0,2016-01-09,4.0,1604.0,58.0,0.0,cloudy,cool,home
2016-01-10 00:01:32,True,False,False,True,2,What about a walk around the block after dinner or between dinner dessert Give your body the movement it needs,no_response,43.0,30,183.0,2016-01-10,5.0,246.0,18.0,58.0,cloudy,cool,home
2016-01-10 12:03:09,True,False,False,True,2,Your body is awesome How about expressing your gratitude with a 30 minute walk today,no_response,100.0,30,184.0,2016-01-10,1.0,0.0,0.0,0.0,bad,cold,home
2016-01-10 16:33:00,False,False,False,True,0,donotnotify,no_send,2.0,30,185.0,2016-01-10,2.0,1281.0,529.0,441.0,bad,cold,home
2016-01-10 19:31:44,False,False,False,True,0,donotnotify,no_send,36.0,30,186.0,2016-01-10,3.0,24.0,31.0,0.0,bad,cold,activity
2016-01-10 21:31:14,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,24.0,30,187.0,2016-01-10,4.0,0.0,855.0,0.0,bad,freezing,activity
2016-01-11 00:01:29,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,20.0,30,188.0,2016-01-11,5.0,0.0,94.0,0.0,bad,freezing,activity
2016-01-11 12:02:52,True,False,False,True,2,There are about 2000 steps in a mile How many miles will YOU walk today Could you start with just 500 extra steps before work,good,15.0,30,189.0,2016-01-11,1.0,55.0,0.0,0.0,cloudy,freezing,home
2016-01-11 16:32:48,False,False,False,True,0,donotnotify,no_send,15.0,30,190.0,2016-01-11,2.0,2328.0,0.0,933.0,cloudy,freezing,work
2016-01-11 19:30:47,False,False,False,True,0,donotnotify,no_send,15.0,30,191.0,2016-01-11,3.0,0.0,102.0,0.0,cloudy,freezing,home
